"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"1999-10-18T13:33:37.220Z",34.546,-116.269,-0.871,2.85,"ml",0,93,0.2609,0.212,"ci","ci9111634","2016-02-16T18:37:40.759Z","22km SSW of Ludlow, California","earthquake",NA,0.974,NA,34,"reviewed","ci","ci"
"1999-10-18T13:55:26.080Z",34.338,-116.122,0.573,2.71,"ml",0,101.2,0.1936,0.177,"ci","ci3324243","2016-02-16T21:06:08.274Z","23km NNW of Twentynine Palms, California","earthquake",NA,0.579,NA,89,"reviewed","ci","ci"
"1999-10-18T13:55:54.370Z",34.346,-116.121,0.393,2.71,"ml",0,101.5,0.2011,0.178,"ci","ci9111648","2016-02-16T04:19:44.845Z","24km N of Twentynine Palms, California","earthquake",NA,0.781,NA,95,"reviewed","ci","ci"
"1999-10-18T15:40:56.930Z",34.735,-116.304,4.853,2.66,"ml",0,98.9,NA,0.188,"ci","ci9111707","2016-02-16T08:58:13.155Z","13km W of Ludlow, California","earthquake",NA,11.321,NA,108,"reviewed","ci","ci"
"1999-10-18T15:46:20.160Z",34.513,-116.296,-0.861,2.91,"ml",0,77.8,NA,0.166,"ci","ci9111714","2016-02-17T11:34:51.003Z","26km SSW of Ludlow, California","earthquake",NA,0.806,NA,131,"reviewed","ci","ci"
"1999-10-18T16:03:05.690Z",34.512,-116.267,-1.152,2.93,"ml",0,127.4,NA,0.444,"ci","ci9111735","2016-02-16T11:19:32.090Z","25km SSW of Ludlow, California","earthquake",NA,1.104,NA,85,"reviewed","ci","ci"
"1999-10-18T16:05:11.620Z",34.654,-116.302,0.379,3.34,"ml",0,57.4,NA,0.177,"ci","ci9111745","2016-04-02T16:54:23.677Z","15km WSW of Ludlow, CA","earthquake",NA,0.701,NA,157,"reviewed","ci","ci"
"1999-10-18T16:22:47.840Z",34.537,-116.257,-1.221,2.77,"ml",0,82.5,NA,0.183,"ci","ci9111752","2016-02-17T06:49:00.810Z","22km SSW of Ludlow, California","earthquake",NA,0.869,NA,124,"reviewed","ci","ci"
"1999-10-18T16:44:50.360Z",34.453,-116.291,-1.211,3.65,"ml",0,62.6,NA,0.192,"ci","ci9111770","2016-04-02T04:01:41.350Z","32km SSW of Ludlow, CA","earthquake",NA,0.347,NA,160,"reviewed","ci","ci"
"1999-10-18T16:53:17.760Z",34.699,-116.296,0.159,2.69,"ml",0,93.6,NA,0.159,"ci","ci9111775","2016-02-16T04:19:49.084Z","13km W of Ludlow, California","earthquake",NA,1.678,NA,104,"reviewed","ci","ci"
"1999-10-18T17:10:32.280Z",34.453,-116.286,-1.219,3.39,"ml",0,63.7,NA,0.134,"ci","ci9111790","2016-04-01T21:33:19.403Z","32km SSW of Ludlow, CA","earthquake",NA,0.443,NA,161,"reviewed","ci","ci"
"1999-10-18T17:16:55.590Z",34.527,-116.27,-0.181,2.52,"mc",0,81.7,0.2425,0.151,"ci","ci9111788","2016-02-16T06:39:27.478Z","24km SSW of Ludlow, California","earthquake",NA,0.783,NA,14,"reviewed","ci","ci"
"1999-10-18T18:28:05.400Z",34.682,-116.299,-0.351,2.56,"ml",0,89.6,NA,0.2,"ci","ci9111836","2016-02-17T04:25:25.069Z","13km WSW of Ludlow, California","earthquake",NA,1.715,NA,96,"reviewed","ci","ci"
"1999-10-18T19:13:22.010Z",34.685,-116.294,-0.901,2.63,"ml",0,91.6,NA,0.19,"ci","ci9111887","2016-02-17T06:49:06.415Z","13km WSW of Ludlow, California","earthquake",NA,1.184,NA,89,"reviewed","ci","ci"
"1999-10-18T19:56:28.620Z",34.571,-116.273,-1.063,2.7,"ml",0,78,NA,0.121,"ci","ci9111921","2016-02-17T06:49:07.870Z","20km SSW of Ludlow, California","earthquake",NA,0.856,NA,113,"reviewed","ci","ci"
"1999-10-18T20:02:21.020Z",34.569,-116.266,-1.221,2.54,"ml",0,79.1,NA,0.136,"ci","ci9111924","2016-02-16T13:43:18.951Z","20km SSW of Ludlow, California","earthquake",NA,1.116,NA,96,"reviewed","ci","ci"
"1999-10-18T20:35:02.090Z",34.625,-116.304,-1.211,2.61,"ml",0,80,0.2064,0.151,"ci","ci9111949","2016-02-16T06:39:38.379Z","17km SW of Ludlow, California","earthquake",NA,0.769,NA,92,"reviewed","ci","ci"
"1999-10-18T21:15:17.060Z",34.571,-116.27,-0.383,2.72,"ml",0,80,NA,0.127,"ci","ci9111985","2016-02-17T09:11:34.555Z","20km SSW of Ludlow, California","earthquake",NA,0.815,NA,110,"reviewed","ci","ci"
"1999-10-18T21:27:16.380Z",34.664,-116.29,-0.056,3.34,"ml",0,53.4,NA,0.176,"ci","ci9112019","2016-04-01T21:32:14.916Z","14km WSW of Ludlow, CA","earthquake",NA,0.878,NA,162,"reviewed","ci","ci"
"1999-10-18T22:04:16.470Z",34.565,-116.243,-0.371,2.66,"ml",0,82.7,NA,0.143,"ci","ci9112043","2016-02-15T23:35:04.857Z","19km SSW of Ludlow, California","earthquake",NA,0.812,NA,107,"reviewed","ci","ci"
"1999-10-18T22:42:23.230Z",34.706,-116.35,0.85,2.6,"ml",0,75.9,NA,0.134,"ci","ci9112067","2016-02-16T08:58:25.048Z","17km W of Ludlow, California","earthquake",NA,1.109,NA,109,"reviewed","ci","ci"
"1999-10-18T22:54:55.340Z",34.599,-116.279,-0.542,2.66,"ml",0,89.3,0.2354,0.103,"ci","ci9112086","2016-02-16T16:10:40.215Z","17km SW of Ludlow, California","earthquake",NA,0.981,NA,7,"reviewed","ci","ci"
"1999-10-18T23:01:29.640Z",34.62,-116.257,-1.382,2.94,"mc",0,119.7,0.2197,0.225,"ci","ci9112088","2016-02-17T04:25:35.074Z","14km SW of Ludlow, California","earthquake",NA,3.058,NA,84,"reviewed","ci","ci"
"1999-10-18T23:18:20.680Z",34.673,-116.301,-0.521,2.64,"ml",0,87.5,0.1595,0.188,"ci","ci9112112","2016-02-17T06:49:18.473Z","14km WSW of Ludlow, California","earthquake",NA,2.246,NA,111,"reviewed","ci","ci"
"1999-10-19T00:00:48.160Z",34.375,-116.1968333,-1.142,3.12,"ml",37,71,NA,0.17,"ci","ci9112136","2016-04-02T17:23:19.355Z","29km NNW of Twentynine Palms, CA","earthquake",0.24,0.62,NA,141,"reviewed","ci","ci"
"1999-10-19T00:05:38.870Z",34.308,-116.127,1.153,2.57,"ml",0,77.4,NA,0.179,"ci","ci9112140","2016-02-17T11:35:13.017Z","20km NNW of Twentynine Palms, California","earthquake",NA,0.667,NA,90,"reviewed","ci","ci"
"1999-10-19T00:14:31.130Z",34.673,-116.284,-1.211,2.84,"ml",0,92,NA,0.228,"ci","ci9112143","2016-02-17T04:25:36.538Z","12km WSW of Ludlow, California","earthquake",NA,1.25,NA,114,"reviewed","ci","ci"
"1999-10-19T00:51:33.860Z",34.368,-116.137,-0.047,3.09,"ml",0,96.3,NA,0.107,"ci","ci9112165","2016-04-01T21:33:49.162Z","26km NNW of Twentynine Palms, CA","earthquake",NA,0.792,NA,141,"reviewed","ci","ci"
"1999-10-19T01:02:31.980Z",34.717,-116.284,3.196,2.7,"ml",0,102.2,NA,0.161,"ci","ci9112172","2016-02-16T13:43:28.508Z","11km W of Ludlow, California","earthquake",NA,1.391,NA,114,"reviewed","ci","ci"
"1999-10-19T01:10:31.990Z",34.556,-116.274,0.099,2.56,"ml",0,77.1,NA,0.109,"ci","ci9112190","2016-02-17T02:02:24.544Z","21km SSW of Ludlow, California","earthquake",NA,0.83,NA,107,"reviewed","ci","ci"
"1999-10-19T01:12:28.270Z",34.604,-116.298,-1.211,2.92,"ml",0,78.7,NA,0.141,"ci","ci9112193","2016-02-17T11:35:16.962Z","18km SW of Ludlow, California","earthquake",NA,0.843,NA,141,"reviewed","ci","ci"
"1999-10-19T01:47:45.550Z",34.7,-116.281,-0.911,2.58,"ml",0,98.6,0.1378,0.211,"ci","ci9112245","2016-02-16T01:57:55.104Z","11km WSW of Ludlow, California","earthquake",NA,1.295,NA,69,"reviewed","ci","ci"
"1999-10-19T01:52:19.920Z",34.699,-116.284,-0.356,3.28,"ml",0,67.3,NA,0.166,"ci","ci9112249","2016-04-02T07:16:35.155Z","12km WSW of Ludlow, CA","earthquake",NA,0.669,NA,139,"reviewed","ci","ci"
"1999-10-19T02:02:00.330Z",34.53,-116.282,-1.003,2.63,"ml",0,92,NA,0.143,"ci","ci9112260","2016-02-17T09:11:39.769Z","24km SSW of Ludlow, California","earthquake",NA,1.172,NA,108,"reviewed","ci","ci"
"1999-10-19T02:21:07.330Z",34.53,-116.258,-1.171,2.57,"ml",0,82.6,NA,0.123,"ci","ci9112290","2016-02-16T11:20:01.016Z","23km SSW of Ludlow, California","earthquake",NA,0.785,NA,39,"reviewed","ci","ci"
"1999-10-19T02:38:52.850Z",34.375,-116.191,-1.152,3.78,"ml",0,70.9,NA,0.183,"ci","ci9112308","2016-04-01T22:06:24.899Z","28km NNW of Twentynine Palms, CA","earthquake",NA,0.45,0.186,135,"reviewed","ci","ci"
"1999-10-19T03:07:17.940Z",34.639,-116.321,1.479,2.69,"ml",0,78.2,NA,0.159,"ci","ci9112324","2016-02-16T01:57:57.986Z","17km WSW of Ludlow, California","earthquake",NA,1.194,NA,63,"reviewed","ci","ci"
"1999-10-19T03:15:14.570Z",34.557,-116.277,-0.831,2.79,"ml",0,76.9,NA,0.174,"ci","ci9112328","2016-02-16T11:20:02.530Z","21km SSW of Ludlow, California","earthquake",NA,0.778,NA,114,"reviewed","ci","ci"
"1999-10-19T03:32:21.130Z",34.483,-116.264,-0.273,3.19,"ml",0,83.5,0.2028,0.14,"ci","ci3323962","2016-04-02T13:43:14.311Z","28km SSW of Ludlow, CA","earthquake",NA,0.667,NA,88,"reviewed","ci","ci"
"1999-10-19T03:32:31.130Z",34.435,-116.262,-0.99,3.07,"ml",0,82.9,NA,0.219,"ci","ci9112335","2016-04-02T04:00:47.266Z","33km SSW of Ludlow, CA","earthquake",NA,0.66,NA,27,"reviewed","ci","ci"
"1999-10-19T04:01:39.420Z",34.408,-116.183,1.448,2.54,"ml",0,72.8,0.1824,0.148,"ci","ci9112358","2016-02-16T04:20:09.591Z","32km NNW of Twentynine Palms, California","earthquake",NA,0.415,NA,89,"reviewed","ci","ci"
"1999-10-19T04:16:18.010Z",34.579,-116.274,-1.211,2.56,"ml",0,79.3,NA,0.114,"ci","ci9112374","2016-02-16T01:58:01.256Z","19km SSW of Ludlow, California","earthquake",NA,1.138,NA,114,"reviewed","ci","ci"
"1999-10-19T04:39:55.800Z",34.532,-116.306,-1.364,2.95,"ml",0,131.5,0.2404,0.142,"ci","ci3325806","2016-02-16T06:39:54.940Z","25km SSW of Ludlow, California","earthquake",NA,1.604,NA,51,"reviewed","ci","ci"
"1999-10-19T04:40:05.050Z",34.659,-116.284,-1.221,3.02,"ml",0,89.6,NA,0.159,"ci","ci9112379","2016-04-02T00:47:06.710Z","13km WSW of Ludlow, CA","earthquake",NA,0.887,NA,39,"reviewed","ci","ci"
"1999-10-19T04:42:56.060Z",34.658,-116.29,-0.716,2.53,"ml",0,87.5,NA,0.145,"ci","ci9112390","2016-02-16T11:20:04.018Z","14km WSW of Ludlow, California","earthquake",NA,1.621,NA,107,"reviewed","ci","ci"
"1999-10-19T04:46:26.440Z",34.52,-116.279,-0.181,2.74,"ml",0,81.1,NA,0.198,"ci","ci9112388","2016-02-16T13:43:32.887Z","25km SSW of Ludlow, California","earthquake",NA,0.66,NA,120,"reviewed","ci","ci"
"1999-10-19T04:57:21.800Z",34.707,-116.363,0.808,2.67,"ml",0,137.6,NA,0.156,"ci","ci9112399","2016-02-16T08:58:31.928Z","19km W of Ludlow, California","earthquake",NA,0.919,NA,109,"reviewed","ci","ci"
"1999-10-19T05:39:30.680Z",34.684,-116.306,-0.541,2.95,"ml",0,71.3,NA,0.182,"ci","ci9112425","2016-02-17T11:35:23.671Z","14km WSW of Ludlow, California","earthquake",NA,1.061,NA,145,"reviewed","ci","ci"
"1999-10-19T05:40:45.130Z",34.665,-116.323,0.699,2.6,"ml",0,80.7,0.1651,0.14,"ci","ci9112421","2016-02-17T04:25:44.638Z","16km WSW of Ludlow, California","earthquake",NA,1.203,NA,42,"reviewed","ci","ci"
"1999-10-19T05:50:04.010Z",34.448,-116.254,0.064,2.55,"ml",0,83.7,NA,0.098,"ci","ci9112433","2016-02-16T11:20:08.560Z","32km SSW of Ludlow, California","earthquake",NA,1.162,NA,114,"reviewed","ci","ci"
"1999-10-19T06:29:49.460Z",34.49,-116.27,-0.052,2.62,"ml",0,216.7,0.2075,0.121,"ci","ci9112455","2016-02-17T06:49:33.611Z","28km SSW of Ludlow, California","earthquake",NA,1.222,NA,4,"reviewed","ci","ci"
"1999-10-19T08:31:32.770Z",34.568,-116.271,0.129,2.62,"ml",0,91.7,0.2671,0.105,"ci","ci9112552","2016-02-17T04:25:49.809Z","20km SSW of Ludlow, California","earthquake",NA,1.032,NA,88,"reviewed","ci","ci"
"1999-10-19T08:40:35.910Z",34.436,-116.249,0.208,3.28,"ml",0,84.4,NA,0.151,"ci","ci9112567","2016-04-02T10:31:10.980Z","33km SSW of Ludlow, CA","earthquake",NA,0.524,NA,159,"reviewed","ci","ci"
"1999-10-19T08:46:11.180Z",34.452,-116.244,-0.342,2.75,"ml",0,84.3,NA,0.14,"ci","ci9112570","2016-02-17T09:11:45.631Z","31km SSW of Ludlow, California","earthquake",NA,0.595,NA,122,"reviewed","ci","ci"
"1999-10-19T08:51:59.420Z",34.533,-116.273,-1.063,2.53,"ml",0,78.4,NA,0.125,"ci","ci9112586","2016-02-16T13:43:38.081Z","23km SSW of Ludlow, California","earthquake",NA,0.813,NA,4,"reviewed","ci","ci"
"1999-10-19T08:53:08.600Z",34.703,-116.365,6.294,3,"ml",0,57.4,NA,0.164,"ci","ci9112593","2016-04-02T00:46:12.261Z","19km W of Ludlow, CA","earthquake",NA,6.159,NA,126,"reviewed","ci","ci"
"1999-10-19T08:54:41.740Z",34.504,-116.25,-1.211,3.22,"ml",0,72.7,NA,0.218,"ci","ci9112590","2016-04-02T19:50:31.732Z","26km SSW of Ludlow, CA","earthquake",NA,0.51,NA,159,"reviewed","ci","ci"
"1999-10-19T09:38:06.550Z",34.612,-116.301,-1.211,2.61,"ml",0,79,NA,0.2,"ci","ci9112626","2016-02-16T06:40:04.575Z","18km SW of Ludlow, California","earthquake",NA,0.94,NA,125,"reviewed","ci","ci"
"1999-10-19T10:06:05.440Z",34.686,-116.309,4.944,2.77,"ml",0,86.8,NA,0.14,"ci","ci9112646","2016-02-16T16:10:53.696Z","14km WSW of Ludlow, California","earthquake",NA,43.263,NA,118,"reviewed","ci","ci"
"1999-10-19T10:06:58.540Z",34.374,-116.145,0.428,2.52,"ml",0,101.4,0.1917,0.162,"ci","ci9112644","2016-02-16T04:20:22.079Z","27km NNW of Twentynine Palms, California","earthquake",NA,0.687,NA,74,"reviewed","ci","ci"
"1999-10-19T10:39:18.890Z",34.594,-116.297,-0.301,4.14,"ml",0,77.4,0.2378,0.121,"ci","ci3326751","2016-04-02T19:49:44.383Z","19km SW of Ludlow, CA","earthquake",NA,0.779,NA,50,"reviewed","ci","ci"
"1999-10-19T10:39:40.180Z",34.701,-116.305,-0.541,4.08,"ml",0,60.9,NA,0.206,"ci","ci9112663","2016-04-01T21:30:56.470Z","13km W of Ludlow, CA","earthquake",NA,0.824,NA,189,"reviewed","ci","ci"
"1999-10-19T10:43:43.180Z",34.603,-116.279,-1.211,2.52,"ml",0,81.8,NA,0.148,"ci","ci3326753","2016-02-16T11:20:26.836Z","17km SW of Ludlow, California","earthquake",NA,0.848,NA,89,"reviewed","ci","ci"
"1999-10-19T10:56:09.750Z",34.616,-116.29,-0.651,2.53,"ml",0,81.6,NA,0.142,"ci","ci9112678","2016-02-16T08:58:44.021Z","17km SW of Ludlow, California","earthquake",NA,0.872,NA,114,"reviewed","ci","ci"
"1999-10-19T10:58:21.590Z",34.692,-116.3,-0.561,2.63,"ml",0,92.3,0.1411,0.136,"ci","ci3325854","2016-02-17T06:49:42.529Z","13km WSW of Ludlow, California","earthquake",NA,1.159,NA,6,"reviewed","ci","ci"
"1999-10-19T12:00:06.100Z",34.697,-116.309,-0.021,2.52,"mc",0,89.2,NA,0.165,"ci","ci3325879","2016-02-16T08:58:47.793Z","14km W of Ludlow, California","earthquake",NA,0.959,NA,48,"reviewed","ci","ci"
"1999-10-19T12:20:44.270Z",34.71,-116.341,6.178,4.49,"ml",0,79.4,NA,0.176,"ci","ci9112735","2017-02-09T00:33:26.501Z","17km W of Ludlow, CA","earthquake",NA,1.752,NA,209,"reviewed","ci","ci"
"1999-10-19T12:32:13.380Z",34.395,-116.197,-1.162,2.54,"ml",0,90.1,NA,0.186,"ci","ci9112734","2016-02-16T01:58:14.307Z","31km NNW of Twentynine Palms, California","earthquake",NA,2.176,NA,102,"reviewed","ci","ci"
"1999-10-19T13:12:25.080Z",34.585,-116.231,-1.221,2.78,"ml",0,86.4,NA,0.124,"ci","ci9112772","2016-02-16T08:58:51.808Z","16km SSW of Ludlow, California","earthquake",NA,1.339,NA,136,"reviewed","ci","ci"
"1999-10-19T13:20:28.100Z",34.571,-116.296,-0.983,2.58,"ml",0,74.6,NA,0.156,"ci","ci9112781","2016-02-17T11:35:41.413Z","21km SW of Ludlow, California","earthquake",NA,0.622,NA,90,"reviewed","ci","ci"
"1999-10-19T13:22:38.330Z",34.695,-116.341,1.978,2.52,"mc",0,78.2,0.1348,0.244,"ci","ci9112779","2016-02-16T16:11:00.952Z","17km W of Ludlow, California","earthquake",NA,1.4,NA,21,"reviewed","ci","ci"
"1999-10-19T13:25:08.500Z",34.682,-116.301,-0.036,2.5,"ml",0,59.8,NA,0.148,"ci","ci9112787","2016-02-16T08:58:54.837Z","14km WSW of Ludlow, California","earthquake",NA,0.676,NA,115,"reviewed","ci","ci"
"1999-10-19T13:46:44.470Z",34.355,-116.15,1.076,2.69,"ml",0,189.9,NA,0.136,"ci","ci9112799","2016-02-16T16:11:02.556Z","25km NNW of Twentynine Palms, California","earthquake",NA,0.527,NA,79,"reviewed","ci","ci"
"1999-10-19T14:07:36.350Z",34.359,-116.147,0.646,2.91,"ml",0,95.5,NA,0.122,"ci","ci9112808","2016-02-16T21:06:51.628Z","26km NNW of Twentynine Palms, California","earthquake",NA,0.605,NA,11,"reviewed","ci","ci"
"1999-10-19T14:53:54.700Z",34.579,-116.271,4.618,2.5,"mc",0,126.6,0.2563,0.116,"ci","ci9112824","2016-02-16T06:40:16.075Z","19km SSW of Ludlow, California","earthquake",NA,NA,NA,7,"reviewed","ci","ci"
"1999-10-19T15:20:52.380Z",34.41,-116.183,1.388,2.52,"ml",0,90.7,NA,0.104,"ci","ci3326770","2016-02-17T04:26:01.583Z","32km NNW of Twentynine Palms, California","earthquake",NA,0.795,NA,100,"reviewed","ci","ci"
"1999-10-19T16:22:16.160Z",34.419,-116.193,2.098,2.52,"ml",0,92.3,0.1833,0.157,"ci","ci9112899","2016-02-16T06:40:18.016Z","33km NNW of Twentynine Palms, California","earthquake",NA,0.998,NA,101,"reviewed","ci","ci"
"1999-10-19T16:34:32.830Z",34.603,-116.283,-1.211,2.6,"ml",0,88.7,NA,0.105,"ci","ci9112904","2016-02-16T01:58:17.026Z","17km SW of Ludlow, California","earthquake",NA,0.945,NA,109,"reviewed","ci","ci"
"1999-10-19T16:45:14.280Z",34.683,-116.3,0.369,2.75,"ml",0,89.8,NA,0.183,"ci","ci9112908","2016-02-17T09:12:05.199Z","14km WSW of Ludlow, California","earthquake",NA,1.062,NA,109,"reviewed","ci","ci"
"1999-10-19T17:34:23.960Z",34.607,-116.3,0.432,2.75,"ml",0,78.1,NA,0.123,"ci","ci3324339","2016-02-16T16:11:11.947Z","18km SW of Ludlow, California","earthquake",NA,1.556,NA,29,"reviewed","ci","ci"
"1999-10-19T17:38:51.560Z",34.712,-116.269,4.706,2.62,"mc",0,105.7,0.1305,0.16,"ci","ci9112953","2016-02-17T11:35:48.318Z","10km W of Ludlow, California","earthquake",NA,NA,NA,37,"reviewed","ci","ci"
"1999-10-19T19:14:01.440Z",34.432,-116.234,-0.462,2.8,"ml",0,110.7,0.1702,0.115,"ci","ci9113027","2016-02-16T18:38:29.246Z","33km SSW of Ludlow, California","earthquake",NA,1.015,NA,108,"reviewed","ci","ci"
"1999-10-19T19:15:51.760Z",34.617,-116.289,4.774,2.5,"mc",0,81.4,0.2153,0.138,"ci","ci9113030","2016-02-16T18:38:31.660Z","16km SW of Ludlow, California","earthquake",NA,NA,NA,43,"reviewed","ci","ci"
"1999-10-19T19:50:44.040Z",34.613,-116.239,-1.211,3.15,"ml",0,90.1,NA,0.185,"ci","ci7152605","2016-04-02T13:39:44.482Z","14km SSW of Ludlow, CA","earthquake",NA,0.761,NA,134,"reviewed","ci","ci"
"1999-10-19T20:11:51.870Z",34.422,-116.194,2.048,3.34,"ml",0,157.2,NA,0.166,"ci","ci7152609","2016-04-02T16:54:28.681Z","33km S of Ludlow, CA","earthquake",NA,1.219,NA,115,"reviewed","ci","ci"
"1999-10-19T20:50:21.940Z",34.6759987,-116.2835007,4.381,2.81,"ml",0,91,NA,0.53,"ci","ci9606936","2016-02-16T18:38:35.335Z","12km WSW of Ludlow, California","earthquake",0.99,45.61,0.1,100,"automatic","ci","ci"
"1999-10-19T21:00:31.000Z",34.58,-116.27,6,2.9,"ml",NA,NA,NA,NA,"us","usp0009g8u","2014-11-07T01:08:44.585Z","49 km N of Joshua Tree, California","earthquake",NA,NA,NA,NA,"reviewed","pas","us"
"1999-10-19T22:21:12.820Z",34.483,-116.265,0.069,3.48,"ml",0,152.3,0.2024,0.152,"ci","ci9113151","2016-04-02T19:49:50.035Z","28km SSW of Ludlow, CA","earthquake",NA,0.934,NA,6,"reviewed","ci","ci"
"1999-10-19T22:55:19.660Z",34.374,-116.193,-1.162,2.55,"ml",0,91,NA,0.144,"ci","ci9113179","2016-02-16T23:36:38.597Z","28km NNW of Twentynine Palms, California","earthquake",NA,1.355,NA,105,"reviewed","ci","ci"
"1999-10-19T23:54:46.000Z",34.553,-116.26,-0.781,2.62,"ml",0,81.6,NA,0.133,"ci","ci9113209","2016-02-17T11:35:56.376Z","21km SSW of Ludlow, California","earthquake",NA,0.881,NA,107,"reviewed","ci","ci"
"1999-10-20T00:08:16.540Z",34.591,-116.289,-0.701,3.11,"ml",0,78.4,NA,0.139,"ci","ci9113213","2016-04-02T10:36:53.876Z","19km SW of Ludlow, CA","earthquake",NA,0.618,NA,14,"reviewed","ci","ci"
"1999-10-20T00:32:12.470Z",34.672,-116.269,-1.221,2.52,"ml",0,97.3,0.1674,0.208,"ci","ci3330623","2016-02-16T01:58:29.930Z","11km WSW of Ludlow, California","earthquake",NA,1.858,NA,35,"reviewed","ci","ci"
"1999-10-20T00:41:37.690Z",34.609,-116.279,-1.221,2.65,"ml",0,82.7,NA,0.135,"ci","ci9113247","2016-02-16T21:07:09.366Z","16km SW of Ludlow, California","earthquake",NA,1.142,NA,96,"reviewed","ci","ci"
"1999-10-20T00:43:58.170Z",34.605,-116.281,-1.211,2.67,"ml",0,81.6,NA,0.128,"ci","ci3326781","2016-02-16T11:20:49.770Z","17km SW of Ludlow, California","earthquake",NA,0.683,NA,99,"reviewed","ci","ci"
"1999-10-20T00:45:42.370Z",34.613,-116.284,0.406,2.72,"ml",0,82.3,NA,0.149,"ci","ci3326783","2016-02-16T23:36:40.079Z","16km SW of Ludlow, California","earthquake",NA,1.948,NA,103,"reviewed","ci","ci"
"1999-10-20T00:47:11.030Z",34.604,-116.269,-1.221,2.62,"ml",0,90.2,NA,0.212,"ci","ci3326784","2016-02-16T18:38:39.207Z","16km SW of Ludlow, California","earthquake",NA,0.961,NA,49,"reviewed","ci","ci"
"1999-10-20T00:48:39.120Z",34.603,-116.281,-1.211,3.55,"ml",0,81.4,NA,0.142,"ci","ci3326785","2016-04-01T21:30:59.460Z","17km SW of Ludlow, CA","earthquake",NA,0.725,NA,166,"reviewed","ci","ci"
"1999-10-20T01:15:32.900Z",34.493,-116.26,-1.201,2.98,"ml",0,81.3,NA,0.135,"ci","ci9113281","2016-02-17T04:26:17.245Z","27km SSW of Ludlow, California","earthquake",NA,0.562,NA,120,"reviewed","ci","ci"
"1999-10-20T01:51:31.820Z",34.651,-116.339,-0.272,3.1,"ml",0,79.2,NA,0.152,"ci","ci9113294","2016-04-02T00:51:38.836Z","18km WSW of Ludlow, CA","earthquake",NA,0.942,NA,137,"reviewed","ci","ci"
"1999-10-20T02:02:17.420Z",34.667,-116.308,-0.571,2.53,"ml",0,85,NA,0.176,"ci","ci9113322","2016-02-17T09:12:15.680Z","15km WSW of Ludlow, California","earthquake",NA,1.662,NA,100,"reviewed","ci","ci"
"1999-10-20T02:04:52.550Z",34.495,-116.21,5,3.2,"ml",NA,NA,NA,0.77,"us","usp0009g98","2014-11-07T01:08:44.612Z","41 km NNE of Joshua Tree, California","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"1999-10-20T02:05:24.220Z",34.513,-116.252,0.079,3.23,"ml",0,80.9,NA,0.223,"ci","ci9113336","2016-04-02T00:46:19.182Z","25km SSW of Ludlow, CA","earthquake",NA,1.15,NA,18,"reviewed","ci","ci"
"1999-10-20T02:09:27.410Z",34.668,-116.354,1.892,3.39,"ml",0,72.3,NA,0.141,"ci","ci3326791","2016-04-02T10:31:16.707Z","19km WSW of Ludlow, CA","earthquake",NA,0.804,NA,150,"reviewed","ci","ci"
"1999-10-20T02:26:44.370Z",34.595,-116.301,-1.211,3.02,"ml",0,76.9,NA,0.15,"ci","ci9113342","2016-04-02T10:36:55.309Z","19km SW of Ludlow, CA","earthquake",NA,0.844,NA,125,"reviewed","ci","ci"
"1999-10-20T02:39:12.340Z",34.596,-116.232,-1.211,3.56,"ml",0,88.1,NA,0.127,"ci","ci3324587","2016-04-02T07:16:42.474Z","15km SSW of Ludlow, CA","earthquake",NA,0.806,NA,161,"reviewed","ci","ci"
"1999-10-20T02:42:39.090Z",34.593,-116.232,-1.211,3.98,"ml",0,87.6,NA,0.178,"ci","ci3324589","2016-04-02T13:38:51.043Z","16km SSW of Ludlow, CA","earthquake",NA,0.839,NA,178,"reviewed","ci","ci"
"1999-10-20T03:15:08.040Z",34.641,-116.307,2.379,2.73,"ml",0,81.4,NA,0.126,"ci","ci9113361","2016-02-15T23:35:47.752Z","16km WSW of Ludlow, California","earthquake",NA,1.413,NA,113,"reviewed","ci","ci"
"1999-10-20T03:35:57.650Z",34.545,-116.316,-1.221,2.54,"mc",0,77,0.252,0.357,"ci","ci3326796","2016-02-16T04:20:46.833Z","24km SW of Ludlow, California","earthquake",NA,1.019,NA,16,"reviewed","ci","ci"
"1999-10-20T04:22:45.190Z",34.603,-116.284,-1.211,3,"ml",0,81,NA,0.158,"ci","ci9113394","2016-04-02T04:00:28.226Z","17km SW of Ludlow, CA","earthquake",NA,0.796,NA,128,"reviewed","ci","ci"
"1999-10-20T05:39:44.490Z",34.552,-116.263,-1.101,2.58,"ml",0,170.8,0.268,0.072,"ci","ci3325925","2016-02-17T06:50:09.505Z","21km SSW of Ludlow, California","earthquake",NA,1.635,NA,45,"reviewed","ci","ci"
"1999-10-20T05:59:31.980Z",34.671,-116.299,-0.121,2.5,"ml",0,87.8,NA,0.196,"ci","ci9113444","2016-02-17T04:26:24.629Z","14km WSW of Ludlow, California","earthquake",NA,1.684,NA,105,"reviewed","ci","ci"
"1999-10-20T06:28:59.180Z",34.446,-116.246,0.458,2.53,"ml",0,89.9,NA,0.144,"ci","ci3325928","2016-02-16T13:44:08.886Z","32km SSW of Ludlow, California","earthquake",NA,1.204,NA,99,"reviewed","ci","ci"
