publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p865998,,2016-11-16T10:03:46.035Z,2016-11-16T10:06:01.208Z,172.7467163,-42.70811635,2.847072938,15.78125,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.334683433,77.33773776,0.754644865,0
2016p866003,,2016-11-16T10:06:44.108Z,2016-11-16T10:09:02.162Z,173.657629,-42.3906897,2.411822033,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.091334135,175.0857734,0.636630867,0
2016p866013,earthquake,2016-11-16T10:12:12.598Z,2017-01-06T00:06:14.718Z,173.9731903,-42.37876511,3.431543571,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,26,30,0.323785037,158.2448769,0.604053262,0
2016p866017,earthquake,2016-11-16T10:14:09.511Z,2017-06-01T04:18:41.654Z,173.5964661,-42.2669754,3.258177554,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,29,1,0.154890746,151.9320831,0.506406417,0
2016p866024,,2016-11-16T10:17:36.022Z,2016-11-16T10:20:37.464Z,173.7055287,-42.40376193,2.92472355,30.3125,M,,NonLinLoc,,automatic,nz3drx,24,24,8,0.123627138,145.4352944,1.091213553,0
2016p866030,,2016-11-16T10:21:17.094Z,2016-11-16T10:24:23.485Z,173.638304,-42.43351527,2.908646051,33.59375,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.695205034,143.7017796,1.269858349,0
2016p866035,earthquake,2016-11-16T10:23:42.341Z,2017-01-06T00:18:40.469Z,173.5247192,-42.38019562,3.043016762,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,24,13,0.037288614,123.771637,0.469116373,0
2016p866039,earthquake,2016-11-16T10:25:52.801Z,2017-01-06T00:30:40.307Z,173.6243591,-42.22525787,3.053252112,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,17,0.200844392,153.6182404,0.51407684,0
2016p866041,earthquake,2016-11-16T10:26:59.175Z,2017-01-06T00:37:21.470Z,173.7217712,-42.24000931,2.763375874,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,11,0.22203882,170.1238098,0.552433867,0
2016p866060,,2016-11-16T10:37:17.270Z,2016-11-16T10:39:50.398Z,173.3297268,-42.56141103,2.72636058,21.40625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.212536372,142.9035135,0.634774021,0
2016p866068,earthquake,2016-11-16T10:41:29.770Z,2017-01-06T00:47:08.268Z,173.9263763,-42.27193069,2.923908878,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,22,18,0.321265996,166.3046608,0.55299795,0
2016p866070,,2016-11-16T10:42:35.312Z,2016-11-16T10:45:16.777Z,174.1846746,-42.04397346,2.89012033,28.4375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.294359557,170.5987789,0.781554401,0
2016p866073,earthquake,2016-11-16T10:44:15.557Z,2017-06-01T04:18:53.219Z,173.076355,-42.42377472,2.55824598,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,6,2,0.207291901,81.81143188,0.742947927,0
2016p866078,,2016-11-16T10:46:25.498Z,2016-11-16T10:48:46.579Z,173.6933542,-42.40173965,2.907230319,43.90625,M,,NonLinLoc,,automatic,nz3drx,29,29,15,0.11493637,149.488363,1.204218052,0
2016p866092,,2016-11-16T10:54:08.526Z,2016-11-16T10:56:32.202Z,173.5918055,-42.33370813,2.469680132,5.9375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.091287842,140.9905065,1.616718589,0
2016p866096,,2016-11-16T10:56:23.931Z,2016-11-16T10:58:52.944Z,173.3745309,-42.47926258,2.398561711,38.28125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.137134846,140.6595649,0.771860043,0
2016p866105,,2016-11-16T11:00:47.304Z,2016-11-16T11:03:06.013Z,173.8439628,-42.23758798,2.799662005,33.125,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.810504793,149.0590846,1.72768262,0
2016p866118,earthquake,2016-11-16T11:07:17.492Z,2017-01-08T19:23:05.926Z,173.5431213,-42.36013794,3.046588423,4.381703377,M,,LOCSAT,confirmed,manual,iasp91,19,13,11,0.055892605,209.8710327,0.55265593,0
2016p866126,,2016-11-16T11:12:09.210Z,2016-11-16T11:14:24.020Z,173.6790087,-42.25614613,2.770116366,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.191019362,181.714072,0.988499764,0
2016p866138,earthquake,2016-11-16T11:18:51.553Z,2017-01-06T01:04:45.187Z,173.5381012,-42.1742897,3.076736071,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,24,16,0.225894287,123.1940498,0.395290291,0
2016p866140,earthquake,2016-11-16T11:19:54.505Z,2017-01-06T01:09:13.665Z,172.8122406,-42.6702652,3.354253218,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,22,25,0.089405604,48.01699066,0.675046793,0
2016p866157,,2016-11-16T11:28:48.264Z,2016-11-16T11:32:20.770Z,173.1784614,-42.56704218,2.905672519,22.34375,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.306259176,123.8999422,0.78890566,0
2016p866162,,2016-11-16T11:31:19.294Z,2016-11-16T11:33:19.309Z,173.670959,-42.26759272,2.62032037,25.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.178136347,154.8356665,0.825875814,0
2016p866171,,2016-11-16T11:36:07.479Z,2016-11-16T11:38:41.237Z,173.7632621,-42.27528522,2.554152725,18.125,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.218205277,166.950878,0.716574578,0
2016p866178,earthquake,2016-11-16T11:39:57.987Z,2017-01-06T01:23:36.175Z,173.3174896,-42.53867722,3.46454718,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,27,22,0.204653755,133.2488518,0.569467057,0
2016p866188,earthquake,2016-11-16T11:45:23.164Z,2017-06-06T02:47:57.563Z,172.7756687,-42.66805327,2.84358884,8.984375,M,,NonLinLoc,confirmed,manual,nz3drx,15,10,7,0.148516896,96.37970016,0.279931068,0
2016p866195,earthquake,2016-11-16T11:49:10.257Z,2017-06-01T04:19:06.819Z,173.6748505,-42.37203598,3.152889118,6.777032375,M,,LOCSAT,confirmed,manual,iasp91,36,34,1,0.109820008,176.3721313,0.607890303,0
2016p866214,earthquake,2016-11-16T11:59:09.599Z,2017-01-06T01:54:47.974Z,174.0345459,-42.04706955,2.691138491,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,10,0.09953247,167.6664658,0.61837728,0
2016p866223,,2016-11-16T12:04:08.630Z,2016-11-16T12:06:14.811Z,173.9313226,-42.2367947,2.554831976,26.5625,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.521311859,165.9871666,0.5732742,0
2016p866232,,2016-11-16T12:08:32.329Z,2016-11-16T12:10:45.279Z,173.9345705,-42.13511051,2.834806533,26.09375,M,,NonLinLoc,,automatic,nz3drx,25,25,15,0.407343643,156.7939523,1.066658691,0
2016p866236,earthquake,2016-11-16T12:10:57.105Z,2017-01-06T02:00:21.409Z,173.6741791,-42.37478256,3.423783641,8.91369915,M,,LOCSAT,confirmed,manual,iasp91,28,23,25,0.108289264,181.3539238,0.426354041,0
2016p866253,earthquake,2016-11-16T12:19:42.793Z,2017-01-06T19:28:12.321Z,171.713623,-42.68225098,4.364921398,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,36,33,0.182974279,59.23856449,0.624261426,0
2016p866273,,2016-11-16T12:30:28.194Z,2016-11-16T12:32:43.148Z,173.8783252,-42.17685232,2.411740472,20.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.348055764,158.6625677,0.487725762,0
2016p866274,,2016-11-16T12:31:21.121Z,2016-11-16T12:33:42.629Z,173.854558,-42.24957646,2.663589826,25.15625,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.287609371,162.9818508,0.771988983,0
2016p866287,earthquake,2016-11-16T12:37:51.645Z,2017-01-06T19:35:21.760Z,173.894455,-42.35733795,3.868969091,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,44,41,35,0.269806415,148.8599319,0.647502784,0
2016p866296,earthquake,2016-11-16T12:42:58.333Z,2017-01-06T19:43:10.802Z,173.6491394,-42.1431427,2.571396848,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,10,0.284652591,131.6739426,0.448488966,0
2016p866303,,2016-11-16T12:46:15.843Z,2016-11-16T12:48:27.332Z,173.6806866,-42.48146917,2.883990633,17.65625,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.122932617,152.2026212,1.520974995,0
2016p866308,,2016-11-16T12:49:26.141Z,2016-11-16T12:51:51.886Z,173.9952317,-42.14522193,2.597517796,45.3125,M,,NonLinLoc,,automatic,nz3drx,21,21,7,0.428637195,161.8521851,1.582276212,0
2016p866314,,2016-11-16T12:52:32.880Z,2016-11-16T12:54:45.148Z,173.6399521,-42.18825984,2.706308269,24.6875,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.240116079,140.9550816,0.608318697,0
2016p866325,earthquake,2016-11-16T12:58:38.041Z,2017-01-06T20:02:39.138Z,173.6516876,-42.38773346,2.605703135,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,8,0.088131078,183.3573418,0.459521311,0
2016p866338,earthquake,2016-11-16T13:05:21.149Z,2017-06-01T04:19:39.197Z,172.8150787,-42.68714905,3.249764738,6.314842701,M,,LOCSAT,confirmed,manual,iasp91,37,31,2,0.072831482,47.22760391,0.742157561,0
2016p866345,earthquake,2016-11-16T13:09:08.842Z,2017-01-06T20:28:42.072Z,173.7390137,-42.33504105,3.202127312,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,25,20,0.16886431,184.1954613,0.53410201,0
2016p866360,,2016-11-16T13:17:01.178Z,2016-11-16T14:58:24.335Z,173.6394689,-42.03472242,2.903763565,15.3125,M,,NonLinLoc,,automatic,nz3drx,45,45,16,0.364917348,128.4179882,1.510575677,0
2016p866391,earthquake,2016-11-16T13:32:06.500Z,2017-01-09T01:04:32.055Z,171.6971436,-42.67395401,2.774322205,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,24,16,0.173565492,59.98600054,0.431032693,0
2016p866393,,2016-11-16T13:34:10.861Z,2016-11-16T13:36:21.691Z,171.7445409,-42.69582637,2.549751996,9.21875,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.22217265,99.24754814,0.797289759,0
2016p866402,earthquake,2016-11-16T13:39:22.097Z,2017-01-06T21:00:01.688Z,172.7950439,-42.66910934,2.412205858,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,7,0.090449311,116.6103249,0.641210938,0
2016p866408,earthquake,2016-11-16T13:42:19.398Z,2017-06-01T04:20:05.074Z,172.8626404,-42.80030441,3.519841612,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,31,4,0.199651018,50.28384399,0.592287684,0
2016p866413,,2016-11-16T13:44:58.013Z,2016-11-16T13:46:58.260Z,173.1444052,-42.54602604,2.586363911,18.59375,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.319156672,117.101659,0.930379697,0
2016p866415,earthquake,2016-11-16T13:46:21.201Z,2017-01-07T19:33:08.711Z,173.1355133,-42.46928024,2.528020803,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,6,0.231944695,89.834198,0.585932234,0
2016p866420,earthquake,2016-11-16T13:48:40.253Z,2017-01-07T19:41:10.170Z,173.6592712,-42.38069153,3.247016297,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,15,0.09583471,204.2443829,0.606835621,0
2016p866433,earthquake,2016-11-16T13:55:32.976Z,2017-01-07T19:55:52.546Z,173.5290222,-42.37520218,3.704633725,3.302909851,M,,LOCSAT,confirmed,manual,iasp91,34,29,35,0.04141432,128.9960976,0.486322631,0
2016p866437,,2016-11-16T13:58:07.072Z,2016-11-16T17:34:43.162Z,173.734064,-42.26275487,2.626340959,25.15625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.211158405,140.064519,0.572320336,0
2016p866476,earthquake,2016-11-16T14:18:45.103Z,2017-01-09T01:23:08.285Z,173.4486847,-42.50640106,2.520552403,8.782155991,M,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.112380296,156.5467644,0.413082449,0
2016p866479,earthquake,2016-11-16T14:20:09.874Z,2017-01-07T20:24:06.232Z,173.0164948,-42.34865189,3.003302328,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,12,0.222270832,57.71945953,0.460246656,0
2016p866480,earthquake,2016-11-16T14:20:46.795Z,2017-01-07T20:32:12.078Z,173.5943756,-42.25743866,3.729572539,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,28,32,0.163679093,150.701992,0.504041575,0
2016p866494,earthquake,2016-11-16T14:28:16.259Z,2017-06-01T04:20:28.392Z,173.4879608,-42.47210693,3.175713301,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,3,0.06761495,169.1169891,0.718497911,0
2016p866497,earthquake,2016-11-16T14:29:49.024Z,2017-01-07T20:46:52.492Z,172.6313629,-42.56938171,3.014377569,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,23,0.154208213,45.38848877,0.407054823,0
2016p866530,earthquake,2016-11-16T14:47:12.604Z,2017-01-09T02:34:08.245Z,173.7305145,-42.00967026,3.011577609,9.553865433,M,,LOCSAT,confirmed,manual,iasp91,41,37,24,0.194687367,125.2510147,0.718705499,0
2016p866539,earthquake,2016-11-16T14:52:02.069Z,2017-01-07T21:32:27.145Z,173.7961731,-42.13891983,3.02459738,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,22,0.229264543,152.7253952,0.668127367,0
2016p866547,earthquake,2016-11-16T14:56:16.370Z,2017-06-01T04:20:43.149Z,173.8254395,-42.31212616,2.574612433,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,23,3,0.236320436,191.5411148,0.535578596,0
2016p866552,earthquake,2016-11-16T14:59:27.391Z,2017-06-01T04:20:48.623Z,173.779068,-42.47558975,2.893560412,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,12,0.187431142,205.0586128,0.599913238,0
2016p866561,earthquake,2016-11-16T15:03:49.905Z,2017-06-01T04:20:50.940Z,173.3717346,-42.47074509,4.777751772,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,28,2,0.135346919,125.5479507,0.737385165,0
2016p866578,earthquake,2016-11-16T15:13:06.089Z,2017-01-09T00:56:16.477Z,173.294281,-42.47750854,2.496442902,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,8,4,0.191262677,142.3646278,0.548677022,0
2016p866599,,2016-11-16T15:23:58.926Z,2016-11-16T15:26:16.254Z,172.3111878,-42.85915671,2.313985757,10.15625,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.081599814,83.05673725,0.644950788,0
2016p866600,,2016-11-16T15:24:25.809Z,2016-11-16T15:26:33.467Z,173.1846048,-42.4553918,2.844918793,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.523712826,163.0584305,0.406283768,0
2016p866610,earthquake,2016-11-16T15:29:48.812Z,2017-01-09T01:38:21.162Z,173.5315247,-42.20755768,4.02564313,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,25,32,0.208361045,125.258812,0.448165748,0
2016p866629,earthquake,2016-11-16T15:40:00.402Z,2017-01-09T01:47:52.399Z,173.7361603,-42.39514542,3.038485898,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,20,0.147523344,190.0041161,0.734093259,0
2016p866671,earthquake,2016-11-16T16:02:33.090Z,2017-01-09T02:08:13.199Z,172.8217316,-42.65761566,3.693032742,5.235192299,M,,LOCSAT,confirmed,manual,iasp91,34,30,25,0.10273765,49.41814423,0.633190838,0
2016p866674,earthquake,2016-11-16T16:04:17.371Z,2017-01-09T02:14:30.414Z,173.6881714,-42.1682663,3.218660852,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,21,20,0.271177232,158.1559143,0.403360032,0
2016p866686,earthquake,2016-11-16T16:10:57.762Z,2017-01-09T02:18:33.687Z,172.8808136,-42.62698746,2.876089157,6.810227871,M,,LOCSAT,confirmed,manual,iasp91,30,26,19,0.110145085,56.03899384,0.559149544,0
2016p866692,,2016-11-16T16:13:36.315Z,2016-11-16T17:48:14.779Z,173.6903652,-42.26315151,2.639280241,34.0625,M,,NonLinLoc,,automatic,nz3drx,21,21,7,0.564831208,138.2370659,0.618059547,0
2016p866709,,2016-11-16T16:22:45.443Z,2016-11-16T17:48:26.437Z,173.8721493,-42.33685324,2.940406574,28.90625,M,,NonLinLoc,,automatic,nz3drx,34,34,16,0.259096288,149.7584302,1.522601593,0
2016p866716,,2016-11-16T16:26:32.821Z,2016-11-16T16:28:56.183Z,173.3572724,-42.01312533,2.724238918,15.3125,M,,NonLinLoc,,automatic,nz3drx,22,22,7,0.418329574,150.2131047,1.375360325,0
2016p866718,,2016-11-16T16:27:37.338Z,2016-11-16T16:29:45.253Z,173.8247321,-42.00175687,2.555424133,17.65625,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.288033861,157.4587653,0.569472575,0
2016p866732,,2016-11-16T16:35:02.448Z,2016-11-16T16:36:45.226Z,173.1404045,-42.53255716,2.724543912,18.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.316630007,114.4848895,0.726440237,0
2016p866745,,2016-11-16T16:42:06.463Z,2016-11-16T18:01:31.900Z,173.8234865,-42.3287641,2.803656762,24.21875,M,,NonLinLoc,,automatic,nz3drx,24,24,12,0.228159328,147.1744201,0.919036357,0
2016p866763,earthquake,2016-11-16T16:51:33.029Z,2017-01-09T02:31:48.089Z,173.6427002,-42.35018921,3.576488851,7.762395859,M,,LOCSAT,confirmed,manual,iasp91,31,27,27,0.101141229,174.7849388,0.49030341,0
2016p866791,earthquake,2016-11-16T17:06:29.461Z,2017-01-10T18:56:30.293Z,172.7316895,-42.70540237,3.640647404,6.574344158,M,,LOCSAT,confirmed,manual,iasp91,35,32,23,0.075140297,43.6756897,0.68695436,0
2016p866800,earthquake,2016-11-16T17:11:07.189Z,2017-06-01T04:21:27.006Z,173.4584656,-42.29473495,2.669316878,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,6,0.135065436,104.6857185,0.467874544,0
2016p866812,earthquake,2016-11-16T17:17:58.078Z,2017-06-01T04:21:31.394Z,173.2128754,-42.52898788,3.505428911,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,18,1,0.266388536,105.8605728,0.435188658,0
2016p866819,earthquake,2016-11-16T17:21:34.065Z,2017-01-10T20:06:49.176Z,173.2980347,-42.53882217,3.326089671,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,10,0.216430888,128.0288315,0.598688252,0
2016p866842,,2016-11-16T17:33:32.546Z,2016-11-16T17:35:47.626Z,173.6098544,-42.41600182,2.533383149,12.96875,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.052299225,157.0423656,0.594903308,0
2016p866843,,2016-11-16T17:34:15.507Z,2016-11-16T18:38:06.303Z,173.6909814,-42.41668893,2.496589245,9.6875,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.112177354,145.3624158,0.81131203,0
2016p866846,earthquake,2016-11-16T17:36:03.259Z,2017-01-10T20:18:36.583Z,173.0666504,-42.48183441,3.865506221,4.650352478,M,,LOCSAT,confirmed,manual,iasp91,10,7,4,0.179477379,182.907608,0.41511897,0
2016p866848,earthquake,2016-11-16T17:36:38.471Z,2017-01-10T21:35:33.659Z,173.274826,-42.58260727,3.589308457,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,27,0.230754942,130.3489494,0.605900822,0
2016p866857,,2016-11-16T17:41:40.908Z,2016-11-16T17:43:43.407Z,172.8207105,-42.64348135,2.842694874,14.84375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.360106275,113.7806151,0.526567732,0
2016p866872,earthquake,2016-11-16T17:49:34.970Z,2017-01-10T21:41:04.160Z,173.7067108,-42.29164505,2.32247418,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,15,7,0.175781801,176.4482155,0.66300219,0
2016p866877,earthquake,2016-11-16T17:52:18.398Z,2017-06-01T04:21:45.592Z,173.4063873,-42.47824478,2.959137928,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,2,0.348822713,156.6314735,0.307612522,0
2016p866886,earthquake,2016-11-16T17:57:38.258Z,2017-01-10T22:19:07.061Z,172.8102112,-42.65488815,2.403606864,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,5,0.104641549,147.6380129,0.557437347,0
2016p866925,,2016-11-16T18:17:56.285Z,2016-11-16T18:59:46.271Z,174.0786439,-42.00584051,2.926010276,15.78125,M,,NonLinLoc,,automatic,nz3drx,45,45,23,0.275539772,139.9783884,1.75839935,0
2016p866941,,2016-11-16T18:26:10.318Z,2016-11-16T18:28:27.323Z,173.2133718,-42.58307522,2.757165788,22.8125,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.406117568,169.0608368,0.651588237,0
2016p866957,earthquake,2016-11-16T18:34:58.096Z,2017-01-10T23:04:07.437Z,173.0404816,-42.60288239,3.165026246,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,20,0.174365476,120.2734108,0.481374582,0
2016p866962,,2016-11-16T18:37:46.556Z,2016-11-16T18:41:28.473Z,173.6947892,-42.15648423,2.872411178,28.4375,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.461181193,161.420141,0.489867058,0
2016p866969,earthquake,2016-11-16T18:41:34.995Z,2017-06-01T04:22:08.923Z,173.5010376,-42.20256805,3.716870784,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,3,0.214316398,139.6815605,0.54658412,0
2016p866973,,2016-11-16T18:43:43.172Z,2016-11-16T18:49:22.169Z,173.8395429,-42.30587091,2.860698864,45.78125,M,,NonLinLoc,,automatic,nz3drx,28,28,13,0.590077966,146.7510642,0.569083738,0
2016p866980,earthquake,2016-11-16T18:46:49.465Z,2017-01-10T23:13:54.994Z,173.0651245,-42.60980225,3.000658039,10.44406891,M,,LOCSAT,confirmed,manual,iasp91,30,26,14,0.193724379,127.5055189,0.678802048,0
2016p867002,,2016-11-16T18:58:54.149Z,2016-11-16T19:07:32.409Z,173.7804342,-42.00713661,2.566290326,41.09375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.299747637,141.5007249,0.591926351,0
2016p867005,,2016-11-16T19:00:26.139Z,2016-11-16T19:53:53.761Z,173.7314288,-42.04241492,2.571681186,26.09375,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.344036944,137.874541,1.005892097,0
2016p867030,earthquake,2016-11-16T19:13:41.899Z,2017-01-10T23:28:01.396Z,173.1068573,-42.57355499,3.645502985,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,24,0.210324258,107.3998146,0.599265086,0
2016p867053,earthquake,2016-11-16T19:26:11.786Z,2017-01-10T23:53:22.027Z,172.7977295,-42.65820312,3.328817004,6.145432472,M,,LOCSAT,confirmed,manual,iasp91,26,21,25,0.101241447,73.25836945,0.541842413,0
2016p867058,,2016-11-16T19:28:34.954Z,2016-11-16T19:57:42.503Z,173.6196619,-42.1592998,2.786604535,10.15625,M,,NonLinLoc,,automatic,nz3drx,22,22,11,0.483464635,132.6234314,1.950988062,0
2016p867081,earthquake,2016-11-16T19:41:04.033Z,2017-01-10T23:56:24.330Z,173.1105347,-42.57451248,2.950976192,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,9,0.213190317,140.4832697,0.496182313,0
2016p867085,earthquake,2016-11-16T19:43:21.259Z,2017-01-11T00:15:44.534Z,173.4312134,-42.47750473,3.043496812,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,14,0.410038769,171.7749901,0.610810205,0
2016p867087,,2016-11-16T19:44:03.279Z,2016-11-16T19:46:31.344Z,171.6529657,-42.64974951,2.747209579,12.96875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.16963985,154.8594901,0.914297542,0
2016p867120,earthquake,2016-11-16T20:01:43.693Z,2017-06-01T04:22:28.609Z,172.9623108,-42.62996292,3.243473994,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,26,3,0.144416273,80.00111771,0.509767624,0
2016p867130,,2016-11-16T20:07:10.980Z,2016-11-16T20:09:22.233Z,173.9823329,-42.14818274,2.593358825,48.125,M,,NonLinLoc,,automatic,nz3drx,15,15,9,0.435184585,161.6755703,1.32784712,0
2016p867135,,2016-11-16T20:09:32.373Z,2016-11-16T20:11:59.377Z,173.7632716,-42.43380574,2.876987909,49.53125,M,,NonLinLoc,,automatic,nz3drx,32,32,20,0.722757196,147.4030272,1.179952808,0
2016p867156,earthquake,2016-11-16T20:20:53.191Z,2017-01-11T00:39:14.134Z,173.7489166,-42.06268692,2.928939066,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,23,21,0.203606933,143.2017822,0.518801376,0
