time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-04-23T16:43:15.000Z,33.983,-116.333,6,3.1,ml,NA,NA,NA,NA,us,usp000568v,2014-11-07T00:50:29.126Z,"10 km N of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,pas,gs$
1992-04-23T16:44:36.090Z,33.9638333,-116.3296667,2.439,2.59,mc,14,77,NA,0.19,ci,ci3018024,2016-04-01T19:46:46.463Z,"16km E of Desert Hot Springs, CA",earthquake,0.43,0.73,NA,31,reviewed,ci,ci
1992-04-23T16:45:21.690Z,33.9858333,-116.3406667,7.429,2.87,mc,25,78,NA,0.18,ci,ci3017729,2016-04-01T19:45:52.620Z,"15km E of Desert Hot Springs, CA",earthquake,0.57,1.44,NA,48,reviewed,ci,ci
1992-04-23T16:55:39.430Z,33.952,-116.368,10,2.9,md,NA,NA,NA,0.7,us,usp000568x,2014-11-07T00:50:29.138Z,"7 km NNW of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-23T17:45:06.220Z,33.997,-116.299,10,2.7,ml,NA,NA,NA,0.9,us,usp0005690,2014-11-07T00:50:29.148Z,"12 km NNE of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,us,gs/
1992-04-23T18:01:48.420Z,34.0225,-116.333,-0.591,3.13,mc,38,61,NA,0.23,ci,ci3017771,2016-04-01T23:00:33.122Z,"13km S of Joshua Tree, CA",earthquake,0.44,1.03,NA,84,reviewed,ci,ci
1992-04-23T18:04:14.970Z,33.994,-116.1896667,1.703,2.5,mh,22,101,NA,0.14,ci,ci3018273,2016-04-01T19:43:38.612Z,"19km SE of Joshua Tree, CA",earthquake,0.43,0.83,NA,0,reviewed,ci,ci
1992-04-23T18:04:53.720Z,34.1688333,-116.3331667,4.899,2.82,mc,28,78,NA,0.19,ci,ci3017772,2016-04-02T02:16:45.067Z,"4km NNW of Joshua Tree, CA",earthquake,0.55,15.61,NA,63,reviewed,ci,ci
1992-04-23T18:05:00.160Z,33.9823333,-116.3186667,2.314,2.5,mh,8,217,0.06934,0.13,ci,ci12177207,2016-02-10T07:04:06.974Z,"17km S of Joshua Tree, California",earthquake,1.62,0.98,NA,0,reviewed,ci,ci
1992-04-23T18:06:40.720Z,33.9846667,-116.2505,1.633,3.72,mc,62,68,NA,0.38,ci,ci3017773,2016-04-02T08:40:45.202Z,"18km SSE of Joshua Tree, CA",earthquake,0.6,1.48,NA,96,reviewed,ci,ci
1992-04-23T18:09:33.290Z,34.0313333,-116.3138333,3.243,2.52,mc,15,88,NA,0.2,ci,ci3017774,2016-04-01T19:45:53.948Z,"12km S of Joshua Tree, CA",earthquake,0.6,0.88,NA,30,reviewed,ci,ci
1992-04-23T18:20:14.120Z,33.994,-116.402,10,3.9,ml,NA,NA,NA,0.8,us,usp0005696,2014-11-07T00:50:29.163Z,"8 km NNE of Desert Edge, California",earthquake,NA,NA,NA,NA,reviewed,us,gs/
1992-04-23T18:54:15.320Z,33.907,-116.266,10,2.6,md,NA,NA,NA,0.1,us,usp0005698,2014-11-07T00:50:29.166Z,"8 km ENE of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-23T18:56:03.020Z,33.991,-116.284,2.789,4.24,mc,0,65.6,NA,0.262,ci,ci3027819,2016-02-10T07:04:08.568Z,"16km S of Joshua Tree, California",earthquake,NA,0.198,NA,89,reviewed,ci,ci
1992-04-23T18:56:45.660Z,34.0075,-116.2868333,-0.583,2.5,mh,7,117,0.1058,0.21,ci,ci12177211,2016-02-10T10:40:28.523Z,"14km S of Joshua Tree, California",earthquake,0.73,5.11,NA,0,reviewed,ci,ci
1992-04-23T18:58:36.330Z,33.9893333,-116.2585,1.474,2.61,mc,38,67,NA,0.19,ci,ci3027994,2016-04-01T22:58:59.143Z,"17km SSE of Joshua Tree, CA",earthquake,0.4,0.69,NA,35,reviewed,ci,ci
1992-04-23T19:09:01.090Z,33.946,-116.376,10,2.8,md,NA,NA,NA,0.6,us,usp000569a,2014-11-07T00:50:29.170Z,"6 km ENE of Desert Edge, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-23T19:33:40.000Z,34.137,-116.338,6,3.4,md,NA,NA,NA,NA,us,usp000569b,2014-11-07T00:50:29.172Z,"2 km W of Joshua Tree, California",earthquake,NA,NA,NA,NA,reviewed,pas,pas
1992-04-23T19:50:06.000Z,33.945,-116.337,6,3.3,md,NA,NA,NA,NA,us,usp000569e,2014-11-07T00:50:29.189Z,"6 km NNE of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,pas,pas
1992-04-23T20:04:24.070Z,34.031,-116.38,10,3,ml,NA,NA,NA,0.5,us,usp000569g,2014-11-07T00:50:29.193Z,"10 km SSE of Yucca Valley, California",earthquake,NA,NA,NA,NA,reviewed,us,gs/
1992-04-23T20:48:17.720Z,34.039,-116.3263333,1.859,2.7,mc,13,92,NA,0.15,ci,ci3017970,2016-04-02T18:15:20.524Z,"11km S of Joshua Tree, CA",earthquake,0.57,0.87,NA,25,reviewed,ci,ci
1992-04-23T21:05:27.180Z,34.036,-116.346,1.769,2.5,mc,0,81.1,NA,0.208,ci,ci3017786,2016-02-10T10:40:31.076Z,"11km SSW of Joshua Tree, California",earthquake,NA,0.576,NA,17,reviewed,ci,ci
1992-04-23T21:06:29.570Z,34.022,-116.319,6.196,2.65,mc,0,164.9,NA,0.147,ci,ci3017787,2016-02-10T07:04:09.832Z,"12km S of Joshua Tree, California",earthquake,NA,3.588,NA,28,reviewed,ci,ci
1992-04-23T21:13:10.640Z,33.984,-116.265,4.116,2.94,mc,0,66.7,NA,0.163,ci,ci3017791,2016-02-10T10:40:32.484Z,"17km SSE of Joshua Tree, California",earthquake,NA,0.721,NA,69,reviewed,ci,ci
1992-04-23T21:26:00.090Z,33.9608333,-116.3131667,1.149,2.56,mc,24,71,NA,0.21,ci,ci3017801,2016-04-02T15:06:47.912Z,"17km NNE of Thousand Palms, CA",earthquake,0.42,0.78,NA,29,reviewed,ci,ci
1992-04-23T21:47:17.290Z,34.027,-116.333,2.339,2.84,mc,0,80.4,NA,0.183,ci,ci3017809,2016-02-10T14:07:43.654Z,"12km S of Joshua Tree, California",earthquake,NA,0.499,NA,67,reviewed,ci,ci
1992-04-23T21:47:39.930Z,33.991,-116.35,5.329,2.69,mc,0,89.9,0.05992,0.186,ci,ci3018123,2016-02-10T21:17:08.188Z,"14km ENE of Desert Hot Springs, California",earthquake,NA,1.378,NA,9,reviewed,ci,ci
1992-04-23T21:52:43.470Z,33.967,-116.312,0.369,2.52,mc,0,71,NA,0.154,ci,ci3017812,2016-02-10T03:31:42.757Z,"18km E of Desert Hot Springs, California",earthquake,NA,0.609,NA,41,reviewed,ci,ci
1992-04-23T22:25:04.090Z,34.035,-116.326,8.899,2.77,mc,0,80.9,NA,0.157,ci,ci3017823,2016-02-10T10:40:33.779Z,"11km S of Joshua Tree, California",earthquake,NA,1.46,NA,51,reviewed,ci,ci
1992-04-23T22:29:47.100Z,34.0288333,-116.3263333,3.349,3.19,mc,45,80,NA,0.21,ci,ci3017824,2016-04-02T18:15:13.505Z,"12km S of Joshua Tree, CA",earthquake,0.43,1.2,NA,83,reviewed,ci,ci
1992-04-23T22:42:52.640Z,34.073,-116.365,0.149,2.65,mc,0,91.7,NA,0.192,ci,ci3017831,2016-02-09T23:54:13.898Z,"8km SE of Yucca Valley, California",earthquake,NA,0.487,NA,48,reviewed,ci,ci
1992-04-23T22:55:56.290Z,33.963,-116.394,10,3.8,md,NA,NA,NA,0.9,us,usp000569p,2014-11-07T00:50:29.201Z,"6 km NE of Desert Edge, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-23T23:22:30.580Z,33.9908333,-116.3321667,5.469,3.09,mc,47,64,NA,0.22,ci,ci3017842,2016-04-02T02:16:56.263Z,"16km ENE of Desert Hot Springs, CA",earthquake,0.42,1.31,NA,79,reviewed,ci,ci
1992-04-23T23:27:37.960Z,33.967,-116.276,5.031,2.89,mc,0,65.1,NA,0.167,ci,ci3017843,2016-02-09T20:06:22.456Z,"19km S of Joshua Tree, California",earthquake,NA,19.806,NA,54,reviewed,ci,ci
1992-04-23T23:29:14.200Z,33.975,-116.269,6.083,2.9,mc,0,65.8,NA,0.171,ci,ci3017844,2016-02-10T07:04:17.547Z,"18km SSE of Joshua Tree, California",earthquake,NA,3.501,NA,56,reviewed,ci,ci
1992-04-23T23:29:47.400Z,33.956,-116.383,2.879,2.8,mc,0,84.7,NA,0.133,ci,ci3018156,2016-02-09T23:54:16.557Z,"11km E of Desert Hot Springs, California",earthquake,NA,0.203,NA,24,reviewed,ci,ci
1992-04-23T23:52:40.000Z,33.978,-116.262,6,3.9,ml,NA,NA,NA,NA,us,usp000569w,2014-11-07T00:50:29.215Z,"12 km NE of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,pas,gs$
1992-04-24T00:05:06.830Z,33.963,-116.323,7.859,2.79,mc,0,68.9,NA,0.157,ci,ci3017854,2016-02-10T07:04:21.371Z,"16km E of Desert Hot Springs, California",earthquake,NA,0.669,NA,36,reviewed,ci,ci
1992-04-24T00:10:05.360Z,33.9473333,-116.3488333,3.651,2.62,mc,25,131,NA,0.19,ci,ci3017857,2016-04-01T19:46:09.035Z,"14km E of Desert Hot Springs, CA",earthquake,0.52,0.57,NA,33,reviewed,ci,ci
1992-04-24T00:58:35.630Z,33.9478333,-116.328,2.505,2.5,mc,30,64,NA,0.24,ci,ci3017871,2016-04-02T15:06:56.998Z,"15km NNE of Thousand Palms, CA",earthquake,0.5,1.12,NA,43,reviewed,ci,ci
1992-04-24T01:03:29.930Z,34.02,-116.295,10,3.2,md,NA,NA,NA,0.5,us,usp00056a2,2014-11-07T00:50:29.236Z,"12 km S of Joshua Tree, California",earthquake,NA,NA,NA,NA,reviewed,us,pas
1992-04-24T01:08:28.040Z,34.0376667,-116.3326667,0.169,2.66,mc,29,68,NA,0.25,ci,ci3017874,2016-04-02T18:15:17.362Z,"11km S of Joshua Tree, CA",earthquake,0.53,1.2,NA,47,reviewed,ci,ci
1992-04-24T01:10:52.430Z,34.0208333,-116.3356667,3.821,2.93,mc,47,61,NA,0.2,ci,ci2048032,2016-04-02T18:13:40.851Z,"13km S of Joshua Tree, CA",earthquake,0.37,0.96,NA,19,reviewed,ci,ci
1992-04-24T01:11:49.050Z,33.9806667,-116.2233333,-0.701,2.75,mc,34,94,NA,0.17,ci,ci2104097,2016-04-01T19:44:14.200Z,"19km SSE of Joshua Tree, CA",earthquake,0.42,0.89,NA,60,reviewed,ci,ci
1992-04-24T01:15:51.220Z,34.047,-116.335,1.909,3.11,mc,0,97.5,NA,0.167,ci,ci2048033,2016-02-10T03:31:52.801Z,"10km SSW of Joshua Tree, California",earthquake,NA,0.288,NA,14,reviewed,ci,ci
1992-04-24T01:20:18.280Z,34.045,-116.338,-0.271,2.78,mc,0,96.8,NA,0.15,ci,ci2048035,2016-02-10T21:17:25.010Z,"10km SSW of Joshua Tree, California",earthquake,NA,0.363,NA,14,reviewed,ci,ci
1992-04-24T01:37:34.820Z,34.0211667,-116.3311667,-0.589,2.62,mc,49,68,NA,0.28,ci,ci2048038,2016-04-02T08:39:35.064Z,"13km S of Joshua Tree, CA",earthquake,0.42,1.06,NA,53,reviewed,ci,ci
1992-04-24T01:44:47.650Z,33.97,-116.282,3.263,2.57,mc,0,64.9,NA,0.184,ci,ci3017895,2016-02-10T10:40:41.417Z,"18km S of Joshua Tree, California",earthquake,NA,0.232,NA,38,reviewed,ci,ci
1992-04-24T01:58:20.290Z,34.0355,-116.3371667,0.031,2.82,mc,52,68,NA,0.25,ci,ci2048044,2016-04-02T02:15:45.798Z,"11km SSW of Joshua Tree, CA",earthquake,0.41,0.93,NA,66,reviewed,ci,ci
1992-04-24T02:31:23.820Z,33.993,-116.254,2.554,2.66,mc,0,67.3,NA,0.171,ci,ci2048055,2016-02-10T10:40:46.973Z,"17km SSE of Joshua Tree, California",earthquake,NA,0.218,NA,56,reviewed,ci,ci
1992-04-24T02:40:15.560Z,33.9478333,-116.3388333,-0.071,2.84,mc,49,66,NA,0.21,ci,ci2048058,2016-04-02T02:15:47.179Z,"15km NNE of Thousand Palms, CA",earthquake,0.36,0.67,NA,68,reviewed,ci,ci
1992-04-24T03:00:13.280Z,33.942,-116.322,5.629,3.4,mc,0,59.1,NA,0.188,ci,ci2048064,2016-02-10T14:07:54.815Z,"15km NNE of Thousand Palms, California",earthquake,NA,0.74,NA,102,reviewed,ci,ci
1992-04-24T03:22:36.360Z,33.9426667,-116.321,4.111,2.66,mc,15,163,NA,0.16,ci,ci3017928,2016-04-02T02:16:59.353Z,"15km NNE of Thousand Palms, CA",earthquake,0.69,0.73,NA,32,reviewed,ci,ci
1992-04-24T03:29:59.580Z,34.027,-116.329,-0.539,3.6,mc,0,69.2,NA,0.191,ci,ci3097348,2016-02-10T07:04:27.865Z,"12km S of Joshua Tree, California",earthquake,NA,0.243,NA,86,reviewed,ci,ci
1992-04-24T03:30:36.570Z,34.032,-116.328,1.659,2.5,mh,0,90.4,NA,0.182,ci,ci3097353,2016-04-01T22:59:43.113Z,"12km S of Joshua Tree, CA",earthquake,NA,0.389,NA,0,reviewed,ci,ci
1992-04-24T03:31:16.160Z,33.975,-116.267,4.634,2.7,mc,0,65.9,NA,0.193,ci,ci3097347,2016-02-10T03:31:59.405Z,"18km SSE of Joshua Tree, California",earthquake,NA,0.402,NA,29,reviewed,ci,ci
1992-04-24T04:00:19.160Z,33.9856667,-116.2913333,2.733,2.51,mc,34,66,NA,0.22,ci,ci3017954,2016-04-01T19:46:11.658Z,"17km S of Joshua Tree, CA",earthquake,0.43,0.8,NA,35,reviewed,ci,ci
1992-04-24T04:29:36.960Z,34.019,-116.26,10,2.6,ml,NA,NA,NA,0.2,us,usp00056ac,2014-11-07T00:50:29.276Z,"13 km SSE of Joshua Tree, California",earthquake,NA,NA,NA,NA,reviewed,us,gs$
1992-04-24T04:37:59.190Z,33.97,-116.316,1.479,2.56,mc,0,70,NA,0.171,ci,ci3017962,2016-02-10T21:17:42.044Z,"17km E of Desert Hot Springs, California",earthquake,NA,0.456,NA,31,reviewed,ci,ci
1992-04-24T05:43:50.700Z,34.011,-116.329,0.469,2.54,mc,0,80,NA,0.175,ci,ci3017981,2016-02-10T07:04:34.863Z,"14km S of Joshua Tree, California",earthquake,NA,0.546,NA,42,reviewed,ci,ci
1992-04-24T05:47:41.780Z,34.027,-116.331,2.211,3.17,mc,0,85,NA,0.182,ci,ci2048103,2016-02-10T14:07:59.690Z,"12km S of Joshua Tree, California",earthquake,NA,0.203,NA,36,reviewed,ci,ci
1992-04-24T06:14:39.900Z,33.958,-116.341,5.809,2.7,mc,0,68.8,NA,0.186,ci,ci2048106,2016-02-10T10:41:00.674Z,"15km E of Desert Hot Springs, California",earthquake,NA,0.513,NA,56,reviewed,ci,ci
1992-04-24T06:19:12.010Z,34.027,-116.316,4.681,3.07,mc,0,80.2,NA,0.179,ci,ci3097588,2016-02-10T03:32:05.807Z,"12km S of Joshua Tree, California",earthquake,NA,3.477,NA,88,reviewed,ci,ci
1992-04-24T07:13:40.000Z,33.998,-116.347,6,3.3,md,NA,NA,NA,NA,us,usp00056ap,2014-11-07T00:50:29.360Z,"11 km NE of Desert Edge, California",earthquake,NA,NA,NA,NA,reviewed,pas,pas
1992-04-24T07:32:57.000Z,33.932,-116.318,6,3.6,md,NA,NA,NA,NA,us,usp00056aq,2014-11-07T00:50:29.369Z,"5 km NE of Sky Valley, California",earthquake,NA,NA,NA,NA,reviewed,pas,pas
1992-04-24T08:02:16.710Z,34.0045,-116.3281667,7.201,2.98,mc,33,66,NA,0.17,ci,ci2048126,2016-04-01T19:44:43.190Z,"14km S of Joshua Tree, CA",earthquake,0.43,1.58,NA,22,reviewed,ci,ci
1992-04-24T08:03:19.940Z,33.951,-116.307,1.809,2.87,mc,0,72.7,NA,0.183,ci,ci3097519,2016-02-10T07:04:42.301Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.187,NA,15,reviewed,ci,ci
1992-04-24T08:11:34.010Z,33.9495,-116.3251667,1.909,2.52,mc,27,65,NA,0.2,ci,ci3018027,2016-04-01T19:46:48.439Z,"16km NNE of Thousand Palms, CA",earthquake,0.51,0.79,NA,28,reviewed,ci,ci
1992-04-24T08:47:18.820Z,33.95,-116.342,5.879,2.5,mh,0,80.9,NA,0.166,ci,ci3018302,2016-04-01T19:43:57.505Z,"15km E of Desert Hot Springs, CA",earthquake,NA,0.632,NA,0,reviewed,ci,ci
1992-04-24T09:22:05.230Z,33.874,-116.294,-0.357,3.03,mc,0,60.3,NA,0.153,ci,ci3018049,2016-02-10T03:32:16.511Z,"11km NE of Thousand Palms, California",earthquake,NA,0.534,NA,79,reviewed,ci,ci
1992-04-24T09:42:38.200Z,34.023,-116.332,0.779,3.18,mc,0,61.1,NA,0.202,ci,ci3018054,2016-02-10T10:41:07.198Z,"12km S of Joshua Tree, California",earthquake,NA,0.43,NA,82,reviewed,ci,ci
1992-04-24T10:52:40.430Z,34.03,-116.346,-0.011,2.56,mc,0,84.4,NA,0.167,ci,ci3018071,2016-02-09T23:54:38.490Z,"12km SSW of Joshua Tree, California",earthquake,NA,0.819,NA,49,reviewed,ci,ci
1992-04-24T11:23:45.220Z,34.021,-116.356,0.441,2.52,mc,0,56.4,NA,0.185,ci,ci3097604,2016-02-10T17:38:54.151Z,"12km SE of Yucca Valley, California",earthquake,NA,0.25,NA,54,reviewed,ci,ci
1992-04-24T11:24:48.710Z,33.946,-116.359,6.389,3.39,mc,0,66.8,NA,0.228,ci,ci3097605,2016-02-10T14:08:15.289Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.491,NA,82,reviewed,ci,ci
1992-04-24T11:26:32.040Z,33.9428333,-116.3106667,0.899,2.54,mc,24,71,NA,0.12,ci,ci3097606,2016-04-02T08:40:05.584Z,"16km NNE of Thousand Palms, CA",earthquake,0.42,0.65,NA,32,reviewed,ci,ci
1992-04-24T12:03:18.200Z,33.937,-116.297,-0.547,2.59,mc,0,75.3,NA,0.175,ci,ci3018678,2016-02-09T23:54:42.728Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.764,NA,34,reviewed,ci,ci
1992-04-24T12:36:05.740Z,33.946,-116.379,10,4.2,mb,NA,NA,NA,0.9,us,usp00056b3,2014-11-07T00:50:29.589Z,"6 km ENE of Desert Edge, California",earthquake,NA,NA,NA,5,reviewed,us,us
1992-04-24T12:40:34.330Z,33.987,-116.293,5.133,2.62,mc,0,74.1,NA,0.158,ci,ci3018094,2016-02-10T17:38:56.923Z,"16km S of Joshua Tree, California",earthquake,NA,10.147,NA,40,reviewed,ci,ci
1992-04-24T12:51:01.070Z,33.971,-116.3338333,1.809,2.71,mc,27,70,NA,0.2,ci,ci3018097,2016-04-02T11:57:51.130Z,"16km E of Desert Hot Springs, CA",earthquake,0.47,0.82,NA,40,reviewed,ci,ci
1992-04-24T12:56:38.870Z,34.028,-116.325,2.629,2.58,mc,0,76.7,NA,0.189,ci,ci3018099,2016-02-09T20:07:20.678Z,"12km S of Joshua Tree, California",earthquake,NA,0.498,NA,29,reviewed,ci,ci
1992-04-24T13:13:14.440Z,34.032,-116.331,0.459,2.96,mc,0,85.4,NA,0.175,ci,ci3018103,2016-02-10T07:05:07.698Z,"12km S of Joshua Tree, California",earthquake,NA,0.469,NA,75,reviewed,ci,ci
1992-04-24T13:16:37.880Z,33.942,-116.309,1.061,2.61,mc,0,135.7,NA,0.164,ci,ci3018104,2016-02-10T14:08:19.138Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.516,NA,51,reviewed,ci,ci
1992-04-24T13:17:03.890Z,33.9326667,-116.3203333,0.351,2.77,mc,20,147,NA,0.19,ci,ci3018426,2016-04-02T05:30:23.132Z,"14km NNE of Thousand Palms, CA",earthquake,0.63,1.05,NA,34,reviewed,ci,ci
1992-04-24T13:32:32.530Z,34.039,-116.325,-0.791,2.63,mc,0,68.6,NA,0.231,ci,ci3018111,2016-02-10T14:08:25.797Z,"11km S of Joshua Tree, California",earthquake,NA,0.454,NA,51,reviewed,ci,ci
1992-04-24T13:45:56.660Z,33.904,-116.309,3.321,2.63,mc,0,61,NA,0.214,ci,ci3018118,2016-02-10T14:08:29.657Z,"12km NE of Thousand Palms, California",earthquake,NA,0.169,NA,46,reviewed,ci,ci
1992-04-24T14:19:15.590Z,33.9361667,-116.3103333,0.451,2.53,mc,18,134,NA,0.12,ci,ci3018126,2016-04-01T19:46:56.663Z,"15km NNE of Thousand Palms, CA",earthquake,0.53,0.86,NA,37,reviewed,ci,ci
1992-04-24T14:20:47.620Z,33.931,-116.364,4.559,2.95,mc,0,60,NA,0.205,ci,ci3018128,2016-02-10T10:41:24.642Z,"13km N of Thousand Palms, California",earthquake,NA,0.136,NA,63,reviewed,ci,ci
1992-04-24T15:00:41.760Z,33.931,-116.3118333,0.949,2.96,mc,62,54,NA,0.26,ci,ci2048205,2016-04-02T05:29:50.959Z,"14km NNE of Thousand Palms, CA",earthquake,0.39,0.74,NA,71,reviewed,ci,ci
1992-04-24T15:03:53.970Z,34.007,-116.323,0.961,2.64,mc,0,80.9,NA,0.159,ci,ci2048206,2016-02-10T14:08:35.369Z,"14km S of Joshua Tree, California",earthquake,NA,0.282,NA,55,reviewed,ci,ci
1992-04-24T15:38:56.340Z,33.9891667,-116.2868333,5.155,2.57,mc,21,71,NA,0.16,ci,ci3018150,2016-04-01T19:43:33.199Z,"16km S of Joshua Tree, CA",earthquake,0.45,16.8,NA,44,reviewed,ci,ci
1992-04-24T15:46:27.260Z,34.0006667,-116.332,8.519,2.52,mc,31,76,NA,0.2,ci,ci3018151,2016-04-02T18:12:36.886Z,"15km S of Joshua Tree, CA",earthquake,0.45,0.9,NA,41,reviewed,ci,ci
1992-04-24T15:52:18.720Z,33.9628333,-116.301,0.833,2.5,mc,31,65,NA,0.25,ci,ci3018155,2016-04-02T05:28:26.594Z,"18km NNE of Thousand Palms, CA",earthquake,0.48,0.96,NA,34,reviewed,ci,ci
1992-04-24T15:56:10.270Z,33.9385,-116.315,1.579,3.09,mc,39,67,NA,0.17,ci,ci3098453,2016-04-02T11:56:28.568Z,"15km NNE of Thousand Palms, CA",earthquake,0.41,0.68,NA,53,reviewed,ci,ci
1992-04-24T16:01:05.560Z,34.122,-116.27,0.209,3.16,mc,0,47.2,NA,0.18,ci,ci2048228,2016-02-10T21:18:22.780Z,"4km ESE of Joshua Tree, California",earthquake,NA,0.249,NA,54,reviewed,ci,ci
1992-04-24T16:17:00.130Z,33.866,-116.291,-0.689,3.57,mc,0,49.6,NA,0.213,ci,ci3098455,2016-02-09T23:54:57.293Z,"10km ENE of Thousand Palms, California",earthquake,NA,0.258,NA,101,reviewed,ci,ci
1992-04-24T16:19:20.120Z,33.8681667,-116.2833333,-0.699,2.5,mc,29,48,NA,0.21,ci,ci3098456,2016-04-02T02:16:19.854Z,"11km ENE of Thousand Palms, CA",earthquake,0.45,1.1,NA,30,reviewed,ci,ci
1992-04-24T16:23:30.440Z,33.9585,-116.3878333,2.389,2.56,mc,22,69,NA,0.2,ci,ci3018172,2016-04-02T08:38:27.404Z,"10km E of Desert Hot Springs, CA",earthquake,0.5,0.76,NA,19,reviewed,ci,ci
1992-04-24T16:29:41.380Z,33.971,-116.299,2.873,2.63,mc,0,66.7,NA,0.202,ci,ci3018173,2016-02-10T07:05:31.969Z,"18km S of Joshua Tree, California",earthquake,NA,0.328,NA,28,reviewed,ci,ci
1992-04-24T16:34:54.570Z,34.0315,-116.3248333,10.189,2.71,mc,30,69,NA,0.19,ci,ci3018176,2016-04-02T05:28:27.953Z,"12km S of Joshua Tree, CA",earthquake,0.44,0.84,NA,35,reviewed,ci,ci
1992-04-24T16:57:08.160Z,33.8671667,-116.2913333,-0.097,2.64,mc,23,76,NA,0.13,ci,ci3018180,2016-04-02T18:12:40.795Z,"10km ENE of Thousand Palms, CA",earthquake,0.43,0.89,NA,39,reviewed,ci,ci
1992-04-24T18:26:15.810Z,33.9636667,-116.3056667,-0.571,2.78,mc,34,81,NA,0.21,ci,ci3098457,2016-04-01T19:45:11.152Z,"18km NNE of Thousand Palms, CA",earthquake,0.43,0.84,NA,53,reviewed,ci,ci
1992-04-24T18:58:28.520Z,33.954,-116.318,-0.381,2.51,mc,0,62.6,NA,0.197,ci,ci3018229,2016-02-09T20:07:41.266Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.435,NA,38,reviewed,ci,ci
1992-04-24T19:12:54.680Z,34.0333333,-116.3413333,0.501,2.5,mh,29,91,NA,0.18,ci,ci12177463,2016-02-09T20:07:46.548Z,"12km SSW of Joshua Tree, California",earthquake,0.48,0.9,NA,0,reviewed,ci,ci
1992-04-24T19:12:57.200Z,33.9596667,-116.2926667,1.363,3.18,mc,24,75,NA,0.2,ci,ci3098464,2016-04-02T05:29:57.759Z,"18km NNE of Thousand Palms, CA",earthquake,0.54,0.92,NA,57,reviewed,ci,ci
1992-04-24T19:17:42.780Z,34.0455,-116.3256667,2.729,2.6,mc,33,88,NA,0.19,ci,ci3098466,2016-04-01T22:59:48.825Z,"10km S of Joshua Tree, CA",earthquake,0.43,0.87,NA,52,reviewed,ci,ci
1992-04-24T19:18:25.540Z,33.927,-116.303,-0.691,3.15,mc,0,63.1,NA,0.186,ci,ci3098465,2016-02-09T20:07:48.399Z,"14km NE of Thousand Palms, California",earthquake,NA,0.323,NA,70,reviewed,ci,ci
1992-04-24T19:31:00.310Z,34.023,-116.315,5.136,2.9,mc,0,85.5,NA,0.159,ci,ci3018767,2016-02-10T07:05:43.533Z,"12km S of Joshua Tree, California",earthquake,NA,65.108,NA,62,reviewed,ci,ci
1992-04-24T19:31:52.230Z,34.024,-116.3336667,-0.334,2.61,mc,15,162,NA,0.15,ci,ci3018238,2016-04-01T22:58:12.619Z,"12km S of Joshua Tree, CA",earthquake,0.61,1.07,NA,30,reviewed,ci,ci
1992-04-24T19:50:09.670Z,33.937,-116.304,-0.451,2.59,mc,0,68.2,NA,0.171,ci,ci3099075,2016-02-10T17:39:25.529Z,"15km NNE of Thousand Palms, California",earthquake,NA,0.326,NA,37,reviewed,ci,ci
1992-04-24T19:57:31.050Z,33.944,-116.313,2.299,3.55,mc,0,60.7,NA,0.197,ci,ci2048286,2016-02-10T07:05:46.196Z,"16km NNE of Thousand Palms, California",earthquake,NA,0.159,NA,103,reviewed,ci,ci
1992-04-24T20:25:15.850Z,33.9455,-116.3125,3.413,2.54,mc,21,63,NA,0.2,ci,ci3018254,2016-04-02T05:28:31.981Z,"16km NNE of Thousand Palms, CA",earthquake,0.56,0.73,NA,45,reviewed,ci,ci
1992-04-24T20:39:41.030Z,34.029,-116.311,5.975,2.66,mc,0,87.1,NA,0.195,ci,ci3099090,2016-02-10T14:09:02.693Z,"12km S of Joshua Tree, California",earthquake,NA,3.17,NA,72,reviewed,ci,ci
1992-04-24T20:39:55.100Z,33.937,-116.292,-0.691,2.94,mc,0,60.5,NA,0.22,ci,ci3099079,2016-02-10T07:05:50.132Z,"16km NE of Thousand Palms, California",earthquake,NA,0.319,NA,73,reviewed,ci,ci
1992-04-24T20:42:18.820Z,33.951,-116.357,6.919,3.34,mc,0,67.9,NA,0.16,ci,ci3099080,2016-02-10T21:18:51.969Z,"13km E of Desert Hot Springs, California",earthquake,NA,0.472,NA,98,reviewed,ci,ci
1992-04-24T21:09:50.920Z,33.9716667,-116.3016667,1.053,3.23,mc,29,68,NA,0.2,ci,ci3018282,2016-04-02T11:55:21.073Z,"18km S of Joshua Tree, CA",earthquake,0.42,0.77,NA,79,reviewed,ci,ci
